Latitude X,Longitude X,Traffic Violence,Crashdate,Crashseverity
39.196901,-84.479684,Injury,8/27/2021 4:20:00 PM,3 - MINOR INJURY SUSPECTED
39.196121,-84.479544,Injury,8/27/2021 4:20:00 PM,3 - MINOR INJURY SUSPECTED
39.163024,-84.393089,Injury,4/12/2019 6:45:00 AM,3 - MINOR INJURY SUSPECTED
39.164174,-84.392199,Injury,4/12/2019 6:45:00 AM,3 - MINOR INJURY SUSPECTED
39.116485,-84.547963,Injury,10/23/2020 9:59:00 PM,3 - MINOR INJURY SUSPECTED
39.139161,-84.484785,Injury,1/24/2020 2:26:00 PM,3 - MINOR INJURY SUSPECTED
39.163331,-84.391681,Injury,3/27/2020 11:27:00 PM,3 - MINOR INJURY SUSPECTED
39.153196,-84.550641,Injury,1/3/2020 8:45:00 PM,3 - MINOR INJURY SUSPECTED
39.130995,-84.502388,Injury,11/15/2019 11:28:00 AM,3 - MINOR INJURY SUSPECTED
39.193852,-84.476592,Injury,11/13/2020 3:40:00 PM,3 - MINOR INJURY SUSPECTED
39.147264,-84.468153,Injury,5/1/2020 6:50:00 PM,3 - MINOR INJURY SUSPECTED
39.184082,-84.567941,Injury,9/2/2022 3:39:00 PM,3 - MINOR INJURY SUSPECTED
39.146439,-84.420768,Injury,12/20/2019 12:40:00 PM,3 - MINOR INJURY SUSPECTED
39.197691,-84.457437,Injury,8/20/2021 5:15:00 PM,3 - MINOR INJURY SUSPECTED
39.165151,-84.518935,Injury,6/21/2019 3:07:00 PM,3 - MINOR INJURY SUSPECTED
39.121436,-84.600901,Injury,6/5/2020 2:43:00 PM,3 - MINOR INJURY SUSPECTED
39.117938,-84.59944,Injury,5/13/2022 9:20:00 AM,3 - MINOR INJURY SUSPECTED
39.141726,-84.613031,Injury,9/25/2020 2:45:00 PM,3 - MINOR INJURY SUSPECTED
39.136004,-84.604001,Injury,9/6/2019 8:23:00 AM,3 - MINOR INJURY SUSPECTED
39.101847,-84.506241,Injury,4/9/2021 1:18:00 PM,3 - MINOR INJURY SUSPECTED
39.105357,-84.519322,Injury,9/27/2019 4:22:15 PM,3 - MINOR INJURY SUSPECTED
39.104228,-84.517543,Injury,6/26/2020 10:55:00 AM,3 - MINOR INJURY SUSPECTED
39.102875,-84.547593,Injury,1/22/2021 3:11:00 PM,3 - MINOR INJURY SUSPECTED
39.135924,-84.604271,Injury,9/6/2019 8:23:00 AM,3 - MINOR INJURY SUSPECTED
39.192773,-84.475815,Injury,9/25/2020 11:59:00 AM,3 - MINOR INJURY SUSPECTED
39.116099,-84.595442,Injury,4/2/2021 7:45:00 PM,3 - MINOR INJURY SUSPECTED
39.146817,-84.490392,Injury,5/20/2022 10:30:00 PM,3 - MINOR INJURY SUSPECTED
39.170423,-84.468821,Injury,12/27/2019 7:55:00 PM,3 - MINOR INJURY SUSPECTED
39.136931,-84.537178,Injury,7/3/2020 8:45:00 PM,3 - MINOR INJURY SUSPECTED
39.113346,-84.560093,Injury,3/25/2022 2:53:00 AM,3 - MINOR INJURY SUSPECTED
39.146194,-84.467803,Injury,6/11/2021 1:44:00 AM,3 - MINOR INJURY SUSPECTED
39.107175,-84.517086,Injury,7/24/2020 10:25:00 PM,3 - MINOR INJURY SUSPECTED
39.110331,-84.504085,Injury,7/22/2022 12:00:00 AM,3 - MINOR INJURY SUSPECTED
39.087328,-84.567869,Injury,4/29/2022 9:45:00 AM,3 - MINOR INJURY SUSPECTED
39.136941,-84.537138,Injury,3/20/2020 10:37:00 PM,3 - MINOR INJURY SUSPECTED
39.155691,-84.543791,Injury,12/11/2020 8:21:00 AM,3 - MINOR INJURY SUSPECTED
39.156304,-84.479207,Injury,12/31/2021 10:21:00 PM,3 - MINOR INJURY SUSPECTED
39.125852,-84.604821,Injury,10/29/2021 10:01:00 AM,3 - MINOR INJURY SUSPECTED
39.110299,-84.566751,Injury,3/8/2019 1:20:00 PM,3 - MINOR INJURY SUSPECTED
39.132121,-84.610161,Injury,1/28/2022 8:28:00 PM,3 - MINOR INJURY SUSPECTED
39.113641,-84.578101,Injury,11/27/2020 3:58:00 PM,3 - MINOR INJURY SUSPECTED
39.118748,-84.5993,Injury,5/13/2022 9:20:00 AM,3 - MINOR INJURY SUSPECTED
39.211316,-84.547156,Injury,3/13/2020 5:28:00 PM,3 - MINOR INJURY SUSPECTED
39.197955,-84.545565,Injury,2/15/2019 6:55:00 AM,3 - MINOR INJURY SUSPECTED
39.116919,-84.594742,Injury,4/2/2021 7:45:00 PM,3 - MINOR INJURY SUSPECTED
39.143488,-84.518421,Injury,4/8/2022 8:37:00 PM,3 - MINOR INJURY SUSPECTED
39.106107,-84.518392,Injury,9/27/2019 4:22:15 PM,3 - MINOR INJURY SUSPECTED
39.109716,-84.567375,Injury,6/28/2019 4:20:00 PM,3 - MINOR INJURY SUSPECTED
39.113791,-84.578181,Injury,11/27/2020 3:58:00 PM,3 - MINOR INJURY SUSPECTED
39.146144,-84.467433,Injury,5/1/2020 6:50:00 PM,3 - MINOR INJURY SUSPECTED
39.101765,-84.548743,Injury,1/22/2021 3:11:00 PM,3 - MINOR INJURY SUSPECTED
39.182742,-84.566961,Injury,9/2/2022 3:39:00 PM,3 - MINOR INJURY SUSPECTED
39.198876,-84.458571,Injury,9/13/2019 3:00:44 PM,3 - MINOR INJURY SUSPECTED
39.177091,-84.466857,Injury,5/15/2020 10:27:00 AM,3 - MINOR INJURY SUSPECTED
39.101554,-84.517481,Injury,5/13/2022 7:25:00 PM,3 - MINOR INJURY SUSPECTED
39.122406,-84.601541,Injury,6/5/2020 2:43:00 PM,3 - MINOR INJURY SUSPECTED
39.140536,-84.614291,Injury,9/25/2020 2:45:00 PM,3 - MINOR INJURY SUSPECTED
39.101707,-84.533862,Injury,12/3/2021 1:37:00 PM,3 - MINOR INJURY SUSPECTED
39.111601,-84.504775,Injury,7/22/2022 12:00:00 AM,3 - MINOR INJURY SUSPECTED
39.108983,-84.532029,Injury,9/17/2021 11:12:00 PM,3 - MINOR INJURY SUSPECTED
39.148011,-84.598341,Injury,3/18/2022 12:18:00 AM,3 - MINOR INJURY SUSPECTED
39.148044,-84.605268,Injury,10/2/2020 6:00:00 AM,3 - MINOR INJURY SUSPECTED
39.109823,-84.531639,Injury,9/17/2021 11:12:00 PM,3 - MINOR INJURY SUSPECTED
39.088658,-84.569699,Injury,4/29/2022 9:45:00 AM,3 - MINOR INJURY SUSPECTED
39.155631,-84.541991,Injury,12/11/2020 8:21:00 AM,3 - MINOR INJURY SUSPECTED
39.098741,-84.515044,Injury,4/19/2019 7:25:00 AM,3 - MINOR INJURY SUSPECTED
39.098371,-84.515924,Injury,4/19/2019 7:25:00 AM,3 - MINOR INJURY SUSPECTED
39.167813,-84.469447,Injury,12/17/2021 3:30:00 PM,3 - MINOR INJURY SUSPECTED
39.097439,-84.513028,Injury,10/11/2019 3:07:00 PM,3 - MINOR INJURY SUSPECTED
39.168583,-84.469707,Injury,12/17/2021 3:30:00 PM,3 - MINOR INJURY SUSPECTED
39.109609,-84.566861,Injury,3/8/2019 1:20:00 PM,3 - MINOR INJURY SUSPECTED
39.160831,-84.503595,Injury,8/26/2022 11:14:00 AM,3 - MINOR INJURY SUSPECTED
39.194801,-84.479359,Injury,5/7/2021 3:29:00 PM,3 - MINOR INJURY SUSPECTED
39.135835,-84.510538,Injury,5/24/2019 5:50:00 PM,3 - MINOR INJURY SUSPECTED
39.136243,-84.503371,Injury,4/22/2022 6:27:00 PM,3 - MINOR INJURY SUSPECTED
39.159166,-84.532758,Injury,1/17/2020 3:45:00 PM,3 - MINOR INJURY SUSPECTED
39.106208,-84.531193,Injury,6/3/2022 11:31:00 AM,3 - MINOR INJURY SUSPECTED
39.113533,-84.530658,Injury,10/18/2019 5:10:00 PM,3 - MINOR INJURY SUSPECTED
39.202651,-84.554725,Injury,8/27/2021 10:45:00 AM,3 - MINOR INJURY SUSPECTED
39.122249,-84.543065,Injury,9/25/2020 4:59:00 PM,3 - MINOR INJURY SUSPECTED
39.194181,-84.478189,Injury,5/7/2021 3:29:00 PM,3 - MINOR INJURY SUSPECTED
39.127754,-84.503369,Injury,4/23/2021 9:01:00 PM,3 - MINOR INJURY SUSPECTED
39.153595,-84.423688,Injury,11/15/2019 10:04:00 PM,3 - MINOR INJURY SUSPECTED
39.116911,-84.526351,Injury,9/27/2019 10:57:00 PM,3 - MINOR INJURY SUSPECTED
39.115961,-84.527831,Injury,9/27/2019 10:57:00 PM,3 - MINOR INJURY SUSPECTED
39.135711,-84.599797,Injury,8/28/2020 1:40:00 AM,3 - MINOR INJURY SUSPECTED
39.127594,-84.503179,Injury,4/23/2021 9:01:00 PM,3 - MINOR INJURY SUSPECTED
39.142806,-84.518316,Injury,5/1/2020 7:16:00 AM,3 - MINOR INJURY SUSPECTED
39.142806,-84.518556,Injury,5/1/2020 7:16:00 AM,3 - MINOR INJURY SUSPECTED
39.119679,-84.516625,Injury,12/6/2019 11:41:26 AM,3 - MINOR INJURY SUSPECTED
39.140391,-84.420876,Injury,8/23/2019 7:20:00 AM,3 - MINOR INJURY SUSPECTED
39.155281,-84.548621,Injury,6/26/2020 3:40:00 PM,3 - MINOR INJURY SUSPECTED
39.165068,-84.511153,Injury,1/31/2020 2:14:00 PM,3 - MINOR INJURY SUSPECTED
39.129486,-84.604521,Injury,8/5/2022 9:00:00 AM,3 - MINOR INJURY SUSPECTED
39.164518,-84.511533,Injury,1/31/2020 2:14:00 PM,3 - MINOR INJURY SUSPECTED
39.110631,-84.600121,Injury,5/3/2019 5:56:00 AM,3 - MINOR INJURY SUSPECTED
39.149551,-84.510521,Injury,9/10/2021 2:12:00 PM,3 - MINOR INJURY SUSPECTED
39.200405,-84.562512,Injury,3/19/2021 6:43:00 PM,3 - MINOR INJURY SUSPECTED
39.144221,-84.457691,Injury,5/20/2022 3:34:00 PM,3 - MINOR INJURY SUSPECTED
39.150061,-84.512071,Injury,9/10/2021 2:12:00 PM,3 - MINOR INJURY SUSPECTED
39.200835,-84.563662,Injury,3/19/2021 6:43:00 PM,3 - MINOR INJURY SUSPECTED
39.135945,-84.509628,Injury,5/24/2019 5:50:00 PM,3 - MINOR INJURY SUSPECTED
39.136251,-84.506611,Injury,6/3/2022 7:26:00 PM,3 - MINOR INJURY SUSPECTED
39.126671,-84.530811,Injury,8/19/2022 5:05:00 PM,3 - MINOR INJURY SUSPECTED
39.125671,-84.531261,Injury,8/19/2022 5:05:00 PM,3 - MINOR INJURY SUSPECTED
39.144041,-84.458351,Injury,5/20/2022 3:34:00 PM,3 - MINOR INJURY SUSPECTED
39.137248,-84.452013,Injury,10/16/2020 9:07:00 AM,3 - MINOR INJURY SUSPECTED
39.106138,-84.531663,Injury,6/3/2022 11:31:00 AM,3 - MINOR INJURY SUSPECTED
39.115513,-84.536052,Injury,10/25/2019 2:30:00 PM,3 - MINOR INJURY SUSPECTED
39.113803,-84.530718,Injury,10/18/2019 5:10:00 PM,3 - MINOR INJURY SUSPECTED
39.141544,-84.613518,Injury,10/18/2019 3:38:00 PM,3 - MINOR INJURY SUSPECTED
39.129365,-84.503588,Injury,6/19/2020 1:45:00 PM,3 - MINOR INJURY SUSPECTED
39.135975,-84.510028,Injury,5/24/2019 5:50:00 PM,3 - MINOR INJURY SUSPECTED
39.099147,-84.513984,Injury,9/10/2021 7:00:00 AM,3 - MINOR INJURY SUSPECTED
39.106698,-84.532033,Injury,6/3/2022 11:31:00 AM,3 - MINOR INJURY SUSPECTED
39.159961,-84.503965,Injury,8/26/2022 11:14:00 AM,3 - MINOR INJURY SUSPECTED
39.116021,-84.439316,Injury,10/4/2019 2:43:00 PM,3 - MINOR INJURY SUSPECTED
39.120441,-84.535791,Injury,11/19/2021 11:45:00 PM,3 - MINOR INJURY SUSPECTED
39.116741,-84.527531,Injury,9/27/2019 10:57:00 PM,3 - MINOR INJURY SUSPECTED
39.120329,-84.516635,Injury,12/6/2019 11:41:26 AM,3 - MINOR INJURY SUSPECTED
39.142081,-84.421926,Injury,8/23/2019 7:20:00 AM,3 - MINOR INJURY SUSPECTED
39.112268,-84.511117,Injury,5/6/2022 8:09:00 AM,3 - MINOR INJURY SUSPECTED
39.138153,-84.538191,Injury,8/14/2020 2:31:00 PM,3 - MINOR INJURY SUSPECTED
39.129086,-84.605471,Injury,8/5/2022 9:00:00 AM,3 - MINOR INJURY SUSPECTED
39.110391,-84.600381,Injury,5/3/2019 5:56:00 AM,3 - MINOR INJURY SUSPECTED
39.160499,-84.402811,Injury,8/27/2021 8:24:00 PM,3 - MINOR INJURY SUSPECTED
39.129236,-84.476268,Injury,2/1/2019 11:10:00 AM,3 - MINOR INJURY SUSPECTED
39.128526,-84.477228,Injury,2/1/2019 11:10:00 AM,3 - MINOR INJURY SUSPECTED
39.120315,-84.499291,Injury,3/6/2020 3:44:00 PM,3 - MINOR INJURY SUSPECTED
39.119435,-84.498731,Injury,3/6/2020 3:44:00 PM,3 - MINOR INJURY SUSPECTED
39.124485,-84.547968,Injury,7/9/2021 6:15:00 PM,3 - MINOR INJURY SUSPECTED
39.166428,-84.514113,Injury,7/17/2020 10:00:00 AM,3 - MINOR INJURY SUSPECTED
39.136051,-84.534351,Injury,11/6/2020 5:41:00 AM,3 - MINOR INJURY SUSPECTED
39.177401,-84.487043,Injury,2/11/2022 2:35:00 AM,3 - MINOR INJURY SUSPECTED
39.144801,-84.519191,Injury,1/21/2022 7:27:00 PM,3 - MINOR INJURY SUSPECTED
39.134271,-84.532521,Injury,10/9/2020 5:23:00 AM,3 - MINOR INJURY SUSPECTED
39.106281,-84.421995,Injury,5/29/2020 1:00:00 AM,3 - MINOR INJURY SUSPECTED
39.127473,-84.518291,Injury,2/26/2021 5:40:00 PM,3 - MINOR INJURY SUSPECTED
39.169016,-84.47853,Injury,3/19/2021 9:07:00 AM,3 - MINOR INJURY SUSPECTED
39.19288,-84.460614,Injury,11/15/2019 2:29:00 PM,3 - MINOR INJURY SUSPECTED
39.186974,-84.528625,Injury,5/22/2020 7:40:00 PM,3 - MINOR INJURY SUSPECTED
39.135161,-84.531931,Injury,10/9/2020 5:23:00 AM,3 - MINOR INJURY SUSPECTED
39.147781,-84.544519,Injury,5/28/2021 2:45:00 PM,3 - MINOR INJURY SUSPECTED
39.127723,-84.517051,Injury,2/26/2021 5:40:00 PM,3 - MINOR INJURY SUSPECTED
39.141757,-84.550031,Injury,11/12/2021 6:34:00 PM,3 - MINOR INJURY SUSPECTED
39.163453,-84.421746,Injury,11/8/2019 1:10:00 PM,3 - MINOR INJURY SUSPECTED
39.128338,-84.484963,Injury,10/9/2020 8:20:00 AM,3 - MINOR INJURY SUSPECTED
39.122788,-84.535596,Injury,3/12/2021 11:25:00 AM,3 - MINOR INJURY SUSPECTED
39.122958,-84.536586,Injury,3/12/2021 11:25:00 AM,3 - MINOR INJURY SUSPECTED
39.196366,-84.473676,Injury,9/24/2021 9:54:00 AM,3 - MINOR INJURY SUSPECTED
39.161355,-84.511234,Injury,12/13/2019 6:43:00 PM,3 - MINOR INJURY SUSPECTED
39.163361,-84.513671,Injury,11/8/2019 4:07:00 PM,3 - MINOR INJURY SUSPECTED
39.127619,-84.523189,Injury,7/3/2020 12:59:00 PM,3 - MINOR INJURY SUSPECTED
39.158292,-84.475211,Injury,7/15/2022 7:55:00 AM,3 - MINOR INJURY SUSPECTED
39.158964,-84.475011,Injury,1/31/2020 11:45:00 PM,3 - MINOR INJURY SUSPECTED
39.202626,-84.454433,Injury,4/26/2019 11:32:00 AM,3 - MINOR INJURY SUSPECTED
39.125106,-84.547391,Injury,1/31/2020 8:22:00 AM,3 - MINOR INJURY SUSPECTED
39.158272,-84.474931,Injury,7/15/2022 7:55:00 AM,3 - MINOR INJURY SUSPECTED
39.196905,-84.457781,Injury,7/31/2020 1:54:00 PM,3 - MINOR INJURY SUSPECTED
39.126243,-84.506578,Injury,11/8/2019 1:50:00 PM,3 - MINOR INJURY SUSPECTED
39.098851,-84.517061,Injury,2/14/2020 7:00:00 PM,3 - MINOR INJURY SUSPECTED
39.158724,-84.474791,Injury,1/31/2020 11:45:00 PM,3 - MINOR INJURY SUSPECTED
39.202676,-84.455033,Injury,4/26/2019 11:32:00 AM,3 - MINOR INJURY SUSPECTED
39.134381,-84.501948,Injury,2/19/2021 8:40:00 PM,3 - MINOR INJURY SUSPECTED
39.113438,-84.518241,Injury,4/8/2022 8:22:28 AM,3 - MINOR INJURY SUSPECTED
39.113808,-84.518261,Injury,4/8/2022 8:22:28 AM,3 - MINOR INJURY SUSPECTED
39.104533,-84.528685,Injury,5/31/2019 10:30:00 AM,3 - MINOR INJURY SUSPECTED
39.161906,-84.513383,Injury,9/17/2021 9:36:00 PM,3 - MINOR INJURY SUSPECTED
39.161866,-84.513043,Injury,9/17/2021 9:36:00 PM,3 - MINOR INJURY SUSPECTED
39.103803,-84.528425,Injury,5/31/2019 10:30:00 AM,3 - MINOR INJURY SUSPECTED
39.198021,-84.578951,Injury,4/22/2022 8:50:00 PM,3 - MINOR INJURY SUSPECTED
39.197411,-84.579421,Injury,4/22/2022 8:50:00 PM,3 - MINOR INJURY SUSPECTED
39.207666,-84.542271,Injury,7/23/2021 4:00:00 PM,3 - MINOR INJURY SUSPECTED
39.211871,-84.509181,Injury,10/29/2021 11:09:00 PM,3 - MINOR INJURY SUSPECTED
39.190891,-84.474448,Injury,1/3/2020 9:18:00 PM,3 - MINOR INJURY SUSPECTED
39.136542,-84.536582,Injury,12/18/2020 12:45:00 PM,3 - MINOR INJURY SUSPECTED
39.191091,-84.475248,Injury,1/3/2020 9:18:00 PM,3 - MINOR INJURY SUSPECTED
39.09943,-84.51484,Injury,8/5/2022 7:34:00 PM,4 - INJURY POSSIBLE
39.136497,-84.613282,Injury,3/18/2022 1:07:00 AM,4 - INJURY POSSIBLE
39.128809,-84.569971,Injury,5/20/2022 8:23:00 AM,4 - INJURY POSSIBLE
39.191988,-84.461372,Injury,6/21/2019 9:45:00 PM,4 - INJURY POSSIBLE
39.179799,-84.433655,Injury,5/7/2021 2:12:46 PM,4 - INJURY POSSIBLE
39.088358,-84.563606,Injury,10/1/2021 8:00:00 PM,4 - INJURY POSSIBLE
39.18715,-84.46111,Injury,7/2/2021 4:50:00 PM,4 - INJURY POSSIBLE
39.166731,-84.385621,Injury,6/14/2019 8:15:00 PM,4 - INJURY POSSIBLE
39.192088,-84.461232,Injury,6/21/2019 9:45:00 PM,4 - INJURY POSSIBLE
39.193499,-84.476491,Injury,9/3/2021 8:30:00 PM,4 - INJURY POSSIBLE
39.107129,-84.508045,Injury,8/7/2020 11:44:00 AM,4 - INJURY POSSIBLE
39.096695,-84.518615,Injury,6/19/2020 11:00:00 PM,4 - INJURY POSSIBLE
39.127821,-84.554385,Injury,6/26/2020 1:25:00 AM,4 - INJURY POSSIBLE
39.144043,-84.436212,Injury,4/15/2022 12:21:53 PM,4 - INJURY POSSIBLE
39.153273,-84.536951,Injury,1/11/2019 9:49:21 AM,4 - INJURY POSSIBLE
39.190559,-84.546483,Injury,11/15/2019 7:19:00 AM,4 - INJURY POSSIBLE
39.163291,-84.525856,Injury,2/19/2021 5:30:00 PM,4 - INJURY POSSIBLE
39.128184,-84.487586,Injury,7/24/2020 11:34:00 AM,4 - INJURY POSSIBLE
39.144542,-84.489985,Injury,3/5/2021 2:47:00 PM,4 - INJURY POSSIBLE
39.174726,-84.402786,Injury,6/3/2022 2:45:57 PM,4 - INJURY POSSIBLE
39.160796,-84.495742,Injury,7/23/2021 8:59:00 PM,4 - INJURY POSSIBLE
39.161826,-84.496192,Injury,7/23/2021 8:59:00 PM,4 - INJURY POSSIBLE
39.160146,-84.495552,Injury,7/23/2021 8:59:00 PM,4 - INJURY POSSIBLE
39.097711,-84.509181,Injury,3/8/2019 8:50:00 PM,4 - INJURY POSSIBLE
39.153433,-84.537771,Injury,1/11/2019 9:49:21 AM,4 - INJURY POSSIBLE
39.162191,-84.526926,Injury,2/19/2021 5:30:00 PM,4 - INJURY POSSIBLE
39.126324,-84.488736,Injury,7/24/2020 11:34:00 AM,4 - INJURY POSSIBLE
39.096811,-84.509341,Injury,3/8/2019 8:50:00 PM,4 - INJURY POSSIBLE
39.096911,-84.509421,Injury,3/8/2019 8:50:00 PM,4 - INJURY POSSIBLE
39.117736,-84.535821,Injury,8/28/2020 3:08:00 PM,4 - INJURY POSSIBLE
39.155815,-84.538596,Injury,6/10/2022 9:50:00 AM,4 - INJURY POSSIBLE
39.125326,-84.548151,Injury,10/4/2019 1:10:00 AM,4 - INJURY POSSIBLE
39.114341,-84.526581,Injury,4/9/2021 10:32:00 AM,4 - INJURY POSSIBLE
39.123751,-84.457952,Injury,9/24/2021 2:54:30 PM,4 - INJURY POSSIBLE
39.13606,-84.501538,Injury,10/23/2020 1:36:00 PM,4 - INJURY POSSIBLE
39.114261,-84.525851,Injury,4/9/2021 10:32:00 AM,4 - INJURY POSSIBLE
39.095591,-84.521851,Injury,5/7/2021 10:52:00 PM,4 - INJURY POSSIBLE
39.133306,-84.497371,Injury,2/28/2020 7:38:00 AM,4 - INJURY POSSIBLE
39.144756,-84.456263,Injury,4/22/2022 4:54:01 PM,4 - INJURY POSSIBLE
39.143956,-84.455523,Injury,4/22/2022 4:54:01 PM,4 - INJURY POSSIBLE
39.132256,-84.497831,Injury,2/28/2020 7:38:00 AM,4 - INJURY POSSIBLE
39.104654,-84.500803,Injury,10/15/2021 2:14:00 PM,4 - INJURY POSSIBLE
39.103034,-84.500283,Injury,10/15/2021 2:14:00 PM,4 - INJURY POSSIBLE
39.176266,-84.578373,Injury,6/12/2020 10:43:00 PM,4 - INJURY POSSIBLE
39.125541,-84.561956,Injury,6/5/2020 10:40:00 PM,4 - INJURY POSSIBLE
39.099541,-84.507185,Injury,10/16/2020 5:00:00 PM,4 - INJURY POSSIBLE
39.098591,-84.508675,Injury,10/16/2020 5:00:00 PM,4 - INJURY POSSIBLE
39.100556,-84.500178,Injury,7/22/2022 7:28:00 PM,4 - INJURY POSSIBLE
39.161404,-84.404661,Injury,4/24/2020 5:22:00 PM,4 - INJURY POSSIBLE
39.165201,-84.532961,Injury,4/15/2022 3:45:00 PM,4 - INJURY POSSIBLE
39.141068,-84.591541,Injury,8/27/2021 1:44:00 PM,4 - INJURY POSSIBLE
39.165801,-84.534061,Injury,4/15/2022 3:45:00 PM,4 - INJURY POSSIBLE
39.158734,-84.405857,Injury,9/10/2021 6:20:00 PM,4 - INJURY POSSIBLE
39.163513,-84.551627,Injury,10/9/2020 12:34:00 AM,4 - INJURY POSSIBLE
39.101481,-84.549121,Injury,8/21/2020 11:13:00 PM,4 - INJURY POSSIBLE
39.100236,-84.500058,Injury,7/22/2022 7:28:00 PM,4 - INJURY POSSIBLE
39.161904,-84.404881,Injury,4/24/2020 5:22:00 PM,4 - INJURY POSSIBLE
39.161314,-84.403851,Injury,4/24/2020 5:22:00 PM,4 - INJURY POSSIBLE
39.141568,-84.591351,Injury,8/27/2021 1:44:00 PM,4 - INJURY POSSIBLE
39.171041,-84.4683,Injury,1/15/2021 10:36:00 PM,4 - INJURY POSSIBLE
39.102321,-84.548571,Injury,8/21/2020 11:13:00 PM,4 - INJURY POSSIBLE
39.146018,-84.494785,Injury,5/22/2020 10:59:00 PM,4 - INJURY POSSIBLE
39.119481,-84.49703,Injury,11/1/2019 11:44:00 AM,4 - INJURY POSSIBLE
39.167501,-84.459611,Injury,12/27/2019 9:57:00 PM,4 - INJURY POSSIBLE
39.110111,-84.588061,Injury,8/14/2020 11:50:00 AM,4 - INJURY POSSIBLE
39.123209,-84.417996,Injury,7/2/2021 5:09:15 PM,4 - INJURY POSSIBLE
39.123232,-84.603659,Injury,10/2/2020 9:45:00 AM,4 - INJURY POSSIBLE
39.077779,-84.625791,Injury,10/8/2021 8:40:27 PM,4 - INJURY POSSIBLE
39.189851,-84.476091,Injury,4/19/2019 6:20:00 PM,4 - INJURY POSSIBLE
39.177161,-84.466747,Injury,8/16/2019 10:40:18 AM,4 - INJURY POSSIBLE
39.134846,-84.520201,Injury,6/4/2021 4:23:00 PM,4 - INJURY POSSIBLE
39.102512,-84.508674,Injury,3/13/2020 7:54:00 AM,4 - INJURY POSSIBLE
39.164171,-84.401825,Injury,5/8/2020 7:25:00 PM,4 - INJURY POSSIBLE
39.153395,-84.423425,Injury,10/16/2020 6:05:00 PM,4 - INJURY POSSIBLE
39.177851,-84.466737,Injury,8/16/2019 10:40:18 AM,4 - INJURY POSSIBLE
39.152925,-84.422345,Injury,10/16/2020 6:05:00 PM,4 - INJURY POSSIBLE
39.124842,-84.602769,Injury,10/2/2020 9:45:00 AM,4 - INJURY POSSIBLE
39.096547,-84.520622,Injury,7/30/2021 5:43:00 PM,4 - INJURY POSSIBLE
39.098307,-84.521082,Injury,7/30/2021 5:43:00 PM,4 - INJURY POSSIBLE
39.077769,-84.626311,Injury,10/8/2021 8:40:27 PM,4 - INJURY POSSIBLE
39.100651,-84.512527,Injury,8/20/2021 10:24:57 PM,4 - INJURY POSSIBLE
39.139536,-84.529265,Injury,8/26/2022 1:06:00 PM,4 - INJURY POSSIBLE
39.190691,-84.476951,Injury,4/19/2019 6:20:00 PM,4 - INJURY POSSIBLE
39.119684,-84.417768,Injury,1/10/2020 6:30:00 AM,4 - INJURY POSSIBLE
39.117961,-84.597541,Injury,11/20/2020 10:26:00 PM,4 - INJURY POSSIBLE
39.118111,-84.597661,Injury,11/20/2020 10:26:00 PM,4 - INJURY POSSIBLE
39.119784,-84.417448,Injury,1/10/2020 6:30:00 AM,4 - INJURY POSSIBLE
39.137501,-84.453691,Injury,5/7/2021 1:32:22 PM,4 - INJURY POSSIBLE
39.124358,-84.544549,Injury,11/26/2021 6:25:00 PM,4 - INJURY POSSIBLE
39.153792,-84.603316,Injury,3/25/2022 6:56:00 AM,4 - INJURY POSSIBLE
39.111011,-84.572141,Injury,3/11/2022 10:01:00 AM,4 - INJURY POSSIBLE
39.162619,-84.539251,Injury,9/3/2021 1:00:00 PM,4 - INJURY POSSIBLE
39.144602,-84.490545,Injury,7/3/2020 1:00:00 AM,4 - INJURY POSSIBLE
39.140881,-84.493651,Injury,8/9/2019 10:44:00 PM,4 - INJURY POSSIBLE
39.099122,-84.508286,Injury,3/22/2019 10:10:00 AM,4 - INJURY POSSIBLE
39.097662,-84.509226,Injury,3/22/2019 10:10:00 AM,4 - INJURY POSSIBLE
39.193798,-84.479988,Injury,6/26/2020 9:50:00 AM,4 - INJURY POSSIBLE
39.180121,-84.568359,Injury,5/24/2019 1:35:00 PM,4 - INJURY POSSIBLE
39.15297,-84.48009,Injury,5/20/2022 2:31:00 PM,4 - INJURY POSSIBLE
39.15682,-84.54963,Injury,12/3/2021 1:29:00 PM,4 - INJURY POSSIBLE
39.115103,-84.598596,Injury,6/3/2022 8:05:00 AM,4 - INJURY POSSIBLE
39.144381,-84.605321,Injury,9/2/2022 1:03:00 PM,4 - INJURY POSSIBLE
39.157596,-84.547031,Injury,8/12/2022 9:09:00 AM,4 - INJURY POSSIBLE
39.145487,-84.578088,Injury,10/30/2020 11:30:00 AM,4 - INJURY POSSIBLE
39.169806,-84.468228,Injury,6/24/2022 4:53:00 PM,4 - INJURY POSSIBLE
39.212795,-84.470797,Injury,10/25/2019 12:00:00 PM,4 - INJURY POSSIBLE
39.124428,-84.503671,Injury,10/4/2019 4:50:00 AM,4 - INJURY POSSIBLE
39.107441,-84.592221,Injury,6/18/2021 1:20:00 AM,4 - INJURY POSSIBLE
39.194091,-84.478793,Injury,4/16/2021 5:10:00 AM,4 - INJURY POSSIBLE
39.164835,-84.513761,Injury,2/11/2022 5:45:00 AM,4 - INJURY POSSIBLE
39.085245,-84.575463,Injury,1/1/2021 4:28:00 PM,4 - INJURY POSSIBLE
